benchmark,model,query_id,permutations_used,mean_jaccard,std_jaccard,variance_selected_size,mean_selected_size
toollinkos,anthropic/claude-haiku-4.5,41,10,0.4444444444444444,0.4817662975261956,1.8900000000000001,1.1
toollinkos,x-ai/grok-code-fast-1,41,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,41,10,0.835185185185185,0.22256146944553507,0.09,2.9
toollinkos,openai/gpt-5-mini,41,10,0.8666666666666667,0.17777777777777776,0.15999999999999998,2.8
toollinkos,qwen/qwen2.5-coder-7b-instruct,42,10,0.8814814814814813,0.15956043872991124,0.15999999999999998,2.2
toollinkos,qwen/qwen-2.5-coder-32b-instruct,42,10,0.7444444444444445,0.17603310575283176,0.4,3.0
toollinkos,anthropic/claude-haiku-4.5,42,10,1.0,0.0,0.0,0.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,42,10,0.8814814814814813,0.15956043872991124,0.15999999999999998,2.2
toollinkos,x-ai/grok-code-fast-1,42,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,43,10,0.674074074074074,0.2532640147745001,0.44000000000000006,1.6
toollinkos,openai/gpt-5-mini,42,10,0.8444444444444443,0.16629588385661961,0.21000000000000002,2.7
toollinkos,qwen/qwen-2.5-coder-32b-instruct,43,10,0.7888888888888885,0.17708197167232476,0.24000000000000005,2.4
toollinkos,anthropic/claude-haiku-4.5,43,10,1.0,0.0,0.0,0.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,43,10,1.0,0.0,0.0,2.0
toollinkos,x-ai/grok-code-fast-1,43,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,43,10,0.9333333333333333,0.13333333333333336,0.09,2.1
toollinkos,qwen/qwen2.5-coder-7b-instruct,44,10,0.8,0.4,0.8100000000000002,0.3
toollinkos,qwen/qwen-2.5-coder-32b-instruct,44,10,0.8444444444444443,0.16629588385661961,0.21000000000000002,2.7
toollinkos,anthropic/claude-haiku-4.5,44,10,0.5185185185185186,0.4896738927715084,1.56,0.8
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,44,10,0.8444444444444443,0.16629588385661961,0.21000000000000002,2.7
toollinkos,x-ai/grok-code-fast-1,44,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,44,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,45,10,0.6444444444444445,0.38904758666692435,0.44000000000000006,1.6
toollinkos,qwen/qwen-2.5-coder-32b-instruct,45,10,0.7444444444444442,0.17864372434237252,0.36,2.8
toollinkos,anthropic/claude-haiku-4.5,45,10,1.0,0.0,0.0,0.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,45,10,0.9333333333333331,0.13333333333333336,0.09,2.1
toollinkos,x-ai/grok-code-fast-1,45,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,46,10,0.7333333333333333,0.24944382578492943,0.24000000000000005,1.4
toollinkos,openai/gpt-5-mini,45,10,0.8444444444444444,0.16629588385661964,0.21000000000000002,2.7
toollinkos,qwen/qwen-2.5-coder-32b-instruct,46,10,1.0,0.0,0.0,2.0
toollinkos,anthropic/claude-haiku-4.5,46,10,1.0,0.0,0.0,0.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,46,10,0.8222222222222222,0.23934065809486685,0.16000000000000003,1.8
toollinkos,x-ai/grok-code-fast-1,46,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,46,10,0.8814814814814814,0.15956043872991124,0.15999999999999998,2.2
toollinkos,qwen/qwen2.5-coder-7b-instruct,47,10,0.4666666666666667,0.49888765156985887,0.96,1.2
toollinkos,qwen/qwen-2.5-coder-32b-instruct,47,10,0.8148148148148147,0.16563466499998442,0.25,2.5
toollinkos,anthropic/claude-haiku-4.5,47,10,1.0,0.0,0.0,0.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,47,10,0.9333333333333333,0.13333333333333336,0.09,2.9
toollinkos,x-ai/grok-code-fast-1,47,10,0.9333333333333331,0.13333333333333336,0.09,2.1
toollinkos,openai/gpt-5-mini,47,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,48,10,0.49777777777777776,0.2758958472295633,2.6399999999999997,2.6
toollinkos,qwen/qwen-2.5-coder-32b-instruct,48,10,0.6703703703703704,0.24213272783231338,0.48999999999999994,1.9
toollinkos,anthropic/claude-haiku-4.5,48,10,0.8222222222222221,0.16629588385661964,0.24000000000000005,2.4
toollinkos,x-ai/grok-code-fast-1,48,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,48,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,49,10,0.31603174603174605,0.3887327674959616,5.639999999999999,2.4
toollinkos,qwen/qwen-2.5-coder-32b-instruct,49,10,0.9333333333333333,0.13333333333333336,0.09,2.1
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,48,10,1.0,0.0,0.0,2.0
toollinkos,anthropic/claude-haiku-4.5,49,10,0.8666666666666667,0.2666666666666667,0.0,2.0
toollinkos,x-ai/grok-code-fast-1,49,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,49,10,0.9,0.19999999999999998,0.36,2.2
toollinkos,openai/gpt-5-mini,49,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,50,10,0.5044444444444445,0.4857779810917538,7.209999999999999,2.3
toollinkos,qwen/qwen-2.5-coder-32b-instruct,50,10,0.9,0.2,0.09,1.1
toollinkos,anthropic/claude-haiku-4.5,50,10,0.7370370370370369,0.25936505777794955,0.21000000000000002,1.3
toollinkos,x-ai/grok-code-fast-1,50,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,50,10,0.7111111111111111,0.40123266856150636,0.41,1.7
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,50,10,0.9,0.2,0.36,2.2
toollinkos,qwen/qwen2.5-coder-7b-instruct,51,10,0.5277777777777778,0.34521419366267786,3.0100000000000002,2.7
toollinkos,qwen/qwen-2.5-coder-32b-instruct,51,10,0.7666666666666667,0.24944382578492943,0.8399999999999999,2.6
toollinkos,anthropic/claude-haiku-4.5,51,10,0.8055555555555556,0.27102913150334373,0.09,2.1
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,51,10,0.7222222222222222,0.24845199749997668,1.0,3.0
toollinkos,x-ai/grok-code-fast-1,51,10,0.8814814814814813,0.15956043872991124,0.15999999999999998,2.2
toollinkos,openai/gpt-5-mini,51,10,0.5333333333333333,0.49888765156985887,0.8400000000000001,1.4
toollinkos,qwen/qwen2.5-coder-7b-instruct,52,10,0.6055555555555555,0.20840369182294274,0.96,2.8
toollinkos,qwen/qwen-2.5-coder-32b-instruct,52,10,0.6703703703703703,0.2694504899410882,2.0900000000000003,3.1
toollinkos,anthropic/claude-haiku-4.5,52,10,0.4296296296296296,0.37922742921985786,0.8100000000000002,1.3
toollinkos,x-ai/grok-code-fast-1,52,10,0.7740740740740738,0.1779705744701328,0.44000000000000006,2.6
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,52,10,0.7555555555555554,0.2051798368068821,0.64,2.6
toollinkos,openai/gpt-5-mini,52,10,0.6444444444444445,0.4786813161897337,0.64,1.6
toollinkos,qwen/qwen2.5-coder-7b-instruct,53,10,0.4427777777777779,0.3105828849036304,8.889999999999999,3.9
toollinkos,qwen/qwen-2.5-coder-32b-instruct,53,10,0.7666666666666667,0.16876457413059617,1.1600000000000001,4.8
toollinkos,anthropic/claude-haiku-4.5,53,10,0.4444444444444444,0.49690399499995336,1.0,1.0
toollinkos,x-ai/grok-code-fast-1,53,10,0.6703703703703704,0.19990395499051658,1.2,3.0
toollinkos,openai/gpt-5-mini,53,10,0.8,0.4,0.36000000000000004,1.8
toollinkos,qwen/qwen2.5-coder-7b-instruct,54,10,1.0,0.0,0.0,1.0
toollinkos,qwen/qwen-2.5-coder-32b-instruct,54,10,0.7629629629629632,0.3191208774598224,0.64,1.4
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,53,10,0.6044444444444443,0.17311239480339904,1.41,3.7
toollinkos,anthropic/claude-haiku-4.5,54,10,0.5037037037037038,0.36258483705245675,0.49000000000000005,1.9
toollinkos,x-ai/grok-code-fast-1,54,10,0.7444444444444442,0.23465235646603197,0.45,2.5
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,54,10,0.6759259259259258,0.23909695217154672,0.61,2.7
toollinkos,openai/gpt-5-mini,54,10,0.6,0.37416573867739417,0.36000000000000004,1.2
toollinkos,qwen/qwen2.5-coder-7b-instruct,55,10,0.7666666666666667,0.24944382578492943,0.21000000000000002,1.3
toollinkos,qwen/qwen-2.5-coder-32b-instruct,55,10,0.8814814814814813,0.15956043872991124,0.15999999999999998,2.2
toollinkos,anthropic/claude-haiku-4.5,55,10,0.5111111111111111,0.4886362983843561,0.4400000000000001,0.4
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,55,10,1.0,0.0,0.0,2.0
toollinkos,x-ai/grok-code-fast-1,55,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,55,10,0.7666666666666667,0.24944382578492943,0.20999999999999996,1.7
toollinkos,qwen/qwen2.5-coder-7b-instruct,56,10,0.3537037037037037,0.33754540415005774,1.36,1.8
toollinkos,qwen/qwen-2.5-coder-32b-instruct,56,10,0.7666666666666667,0.24944382578492943,0.20999999999999996,1.7
toollinkos,anthropic/claude-haiku-4.5,56,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,56,10,1.0,0.0,0.0,2.0
toollinkos,x-ai/grok-code-fast-1,56,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,56,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,57,10,0.5204232804232803,0.2639900099315037,6.410000000000001,4.7
toollinkos,qwen/qwen-2.5-coder-32b-instruct,57,10,1.0,0.0,0.0,2.0
toollinkos,anthropic/claude-haiku-4.5,57,10,0.6351851851851852,0.2828912067248639,0.41,1.7
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,57,10,1.0,0.0,0.0,2.0
toollinkos,x-ai/grok-code-fast-1,57,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,58,10,0.3174603174603175,0.3957127257878702,4.889999999999999,2.1
toollinkos,openai/gpt-5-mini,57,10,0.8222222222222221,0.16629588385661964,0.24000000000000005,2.4
toollinkos,qwen/qwen-2.5-coder-32b-instruct,58,10,0.8055555555555556,0.2521512381757826,0.49000000000000005,2.1
toollinkos,anthropic/claude-haiku-4.5,58,10,1.0,0.0,0.0,1.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,58,10,1.0,0.0,0.0,2.0
toollinkos,x-ai/grok-code-fast-1,58,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,59,10,0.4914902998236331,0.39503711303699257,7.4399999999999995,3.4
toollinkos,openai/gpt-5-mini,58,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen-2.5-coder-32b-instruct,59,10,0.7999999999999998,0.1390443574307614,0.4,4.0
toollinkos,anthropic/claude-haiku-4.5,59,10,0.5392592592592592,0.28078715535401005,1.1600000000000001,2.8
toollinkos,x-ai/grok-code-fast-1,59,10,0.5638095238095238,0.19933158651026792,5.16,4.8
toollinkos,openai/gpt-5-mini,59,10,0.9666666666666667,0.06666666666666667,0.09,5.1
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,59,10,0.8074074074074074,0.15891435520685132,0.41,3.3
toollinkos,qwen/qwen2.5-coder-7b-instruct,60,10,0.7333333333333333,0.24944382578492943,0.24000000000000005,1.6
toollinkos,qwen/qwen-2.5-coder-32b-instruct,60,10,0.9333333333333331,0.13333333333333336,0.09,2.9
toollinkos,anthropic/claude-haiku-4.5,60,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,60,10,1.0,0.0,0.0,3.0
toollinkos,x-ai/grok-code-fast-1,60,10,1.0,0.0,0.0,3.0
toollinkos,openai/gpt-5-mini,60,10,0.9333333333333331,0.13333333333333336,0.09,2.9
toollinkos,qwen/qwen2.5-coder-7b-instruct,61,10,0.5388888888888889,0.2184400361259722,0.9600000000000002,2.2
toollinkos,qwen/qwen-2.5-coder-32b-instruct,61,10,0.9111111111111111,0.11967032904743344,0.15999999999999998,3.8
toollinkos,anthropic/claude-haiku-4.5,61,10,1.0,0.0,0.0,4.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,61,10,1.0,0.0,0.0,4.0
toollinkos,x-ai/grok-code-fast-1,61,10,1.0,0.0,0.0,4.0
toollinkos,openai/gpt-5-mini,61,10,1.0,0.0,0.0,4.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,62,10,0.461111111111111,0.3529417816504132,0.29000000000000004,1.9
toollinkos,qwen/qwen-2.5-coder-32b-instruct,62,10,0.7111111111111111,0.25555555555555554,0.24000000000000005,2.4
toollinkos,anthropic/claude-haiku-4.5,62,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,62,10,1.0,0.0,0.0,3.0
toollinkos,x-ai/grok-code-fast-1,62,10,0.9333333333333333,0.13333333333333336,0.09,2.9
toollinkos,qwen/qwen2.5-coder-7b-instruct,63,10,0.67,0.21842873233874502,0.6400000000000001,2.4
toollinkos,openai/gpt-5-mini,62,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen-2.5-coder-32b-instruct,63,10,0.8444444444444444,0.16629588385661964,0.21000000000000002,2.7
toollinkos,anthropic/claude-haiku-4.5,63,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,63,10,1.0,0.0,0.0,3.0
toollinkos,x-ai/grok-code-fast-1,63,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,64,10,0.404074074074074,0.3083839909448223,1.0,2.0
toollinkos,openai/gpt-5-mini,63,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen-2.5-coder-32b-instruct,64,10,0.9,0.13333333333333333,0.15999999999999998,3.8
toollinkos,anthropic/claude-haiku-4.5,64,10,1.0,0.0,0.0,4.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,64,10,1.0,0.0,0.0,4.0
toollinkos,x-ai/grok-code-fast-1,64,10,1.0,0.0,0.0,4.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,65,10,0.6777777777777778,0.26851213274654606,0.20999999999999996,1.7
toollinkos,openai/gpt-5-mini,64,10,0.95,0.09999999999999999,0.09,3.9
toollinkos,qwen/qwen-2.5-coder-32b-instruct,65,10,0.8222222222222219,0.16629588385661964,0.24000000000000005,2.6
toollinkos,anthropic/claude-haiku-4.5,65,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,65,10,1.0,0.0,0.0,3.0
toollinkos,x-ai/grok-code-fast-1,65,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,66,10,1.0,0.0,0.0,1.0
toollinkos,openai/gpt-5-mini,65,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen-2.5-coder-32b-instruct,66,10,1.0,0.0,0.0,1.0
toollinkos,anthropic/claude-haiku-4.5,66,10,1.0,0.0,0.0,1.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,66,10,1.0,0.0,0.0,1.0
toollinkos,x-ai/grok-code-fast-1,66,10,1.0,0.0,0.0,1.0
toollinkos,openai/gpt-5-mini,66,10,1.0,0.0,0.0,1.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,67,10,0.537037037037037,0.3942313804662273,0.21000000000000002,1.3
toollinkos,qwen/qwen-2.5-coder-32b-instruct,67,10,1.0,0.0,0.0,2.0
toollinkos,anthropic/claude-haiku-4.5,67,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,67,10,1.0,0.0,0.0,2.0
toollinkos,x-ai/grok-code-fast-1,67,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,68,10,0.4129629629629629,0.3291194553839206,0.6100000000000001,1.7
toollinkos,openai/gpt-5-mini,67,10,0.9,0.2,0.09,1.9
toollinkos,qwen/qwen-2.5-coder-32b-instruct,68,10,1.0,0.0,0.0,2.0
toollinkos,anthropic/claude-haiku-4.5,68,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,68,10,1.0,0.0,0.0,2.0
toollinkos,x-ai/grok-code-fast-1,68,10,1.0,0.0,0.0,2.0
toollinkos,openai/gpt-5-mini,68,10,1.0,0.0,0.0,2.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,69,10,0.6203703703703703,0.25673373074997585,0.44000000000000006,1.6
toollinkos,qwen/qwen-2.5-coder-32b-instruct,69,10,0.7370370370370372,0.2179842810305505,0.41,2.3
toollinkos,anthropic/claude-haiku-4.5,69,10,0.4,0.4666666666666667,0.44000000000000006,0.6
toollinkos,x-ai/grok-code-fast-1,69,10,0.34074074074074073,0.4081810835672905,1.0,1.0
toollinkos,openai/gpt-5-mini,69,10,0.8222222222222222,0.23934065809486685,0.16,1.2
toollinkos,qwen/qwen2.5-coder-7b-instruct,70,10,0.6466666666666666,0.2338512769969119,1.04,3.6
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,69,10,0.6444444444444445,0.38904758666692435,0.29000000000000004,1.1
toollinkos,qwen/qwen-2.5-coder-32b-instruct,70,10,0.7333333333333333,0.2023015717337014,0.76,3.2
toollinkos,anthropic/claude-haiku-4.5,70,10,0.37777777777777777,0.4365973934308556,0.8,1.0
toollinkos,x-ai/grok-code-fast-1,70,10,0.7222222222222222,0.24845199749997668,1.0,3.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,70,10,0.6925925925925924,0.2501988235447062,0.65,2.5
toollinkos,openai/gpt-5-mini,70,10,0.4666666666666667,0.46427960923947065,0.8099999999999999,1.3
toollinkos,qwen/qwen2.5-coder-7b-instruct,71,10,0.5518518518518518,0.2909588707564684,0.4,2.0
toollinkos,qwen/qwen-2.5-coder-32b-instruct,71,10,0.8111111111111111,0.17338318371474704,0.45,3.5
toollinkos,anthropic/claude-haiku-4.5,71,10,0.3444444444444444,0.4273085449562091,2.64,1.4
toollinkos,x-ai/grok-code-fast-1,71,10,0.5796296296296296,0.35090515916273346,1.45,2.5
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,71,10,0.7259259259259259,0.20307985279637414,0.76,2.8
toollinkos,openai/gpt-5-mini,71,10,0.49444444444444446,0.42324437677202026,1.2099999999999997,1.7
toollinkos,qwen/qwen2.5-coder-7b-instruct,72,10,0.3785185185185185,0.3542793454258039,0.48999999999999994,1.9
toollinkos,qwen/qwen-2.5-coder-32b-instruct,72,10,0.95,0.09999999999999999,0.09,3.9
toollinkos,anthropic/claude-haiku-4.5,72,10,1.0,0.0,0.0,4.0
toollinkos,x-ai/grok-code-fast-1,72,10,1.0,0.0,0.0,4.0
toollinkos,openai/gpt-5-mini,72,10,1.0,0.0,0.0,4.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,72,10,1.0,0.0,0.0,4.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,73,10,0.6222222222222222,0.3025610845375578,0.6,2.0
toollinkos,qwen/qwen-2.5-coder-32b-instruct,73,10,0.9333333333333333,0.13333333333333336,0.09,2.1
toollinkos,anthropic/claude-haiku-4.5,73,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,73,10,1.0,0.0,0.0,3.0
toollinkos,x-ai/grok-code-fast-1,73,10,1.0,0.0,0.0,3.0
toollinkos,openai/gpt-5-mini,73,10,0.8814814814814813,0.15956043872991124,0.15999999999999998,2.8
toollinkos,qwen/qwen2.5-coder-7b-instruct,74,10,0.41962962962962963,0.26565290844269024,1.09,2.9
toollinkos,qwen/qwen-2.5-coder-32b-instruct,74,10,0.9111111111111111,0.11967032904743342,0.15999999999999998,3.8
toollinkos,anthropic/claude-haiku-4.5,74,10,1.0,0.0,0.0,4.0
toollinkos,x-ai/grok-code-fast-1,74,10,0.95,0.09999999999999999,0.09,3.9
toollinkos,openai/gpt-5-mini,74,10,0.95,0.09999999999999999,0.09,3.9
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,74,10,1.0,0.0,0.0,4.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,75,10,0.6814814814814815,0.2480099117449364,0.41000000000000003,1.7
toollinkos,qwen/qwen-2.5-coder-32b-instruct,75,10,0.9333333333333331,0.13333333333333336,0.09,2.9
toollinkos,anthropic/claude-haiku-4.5,75,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,75,10,1.0,0.0,0.0,3.0
toollinkos,x-ai/grok-code-fast-1,75,10,1.0,0.0,0.0,3.0
toollinkos,openai/gpt-5-mini,75,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,76,10,0.5925925925925927,0.20654582953479533,0.48999999999999994,2.9
toollinkos,qwen/qwen-2.5-coder-32b-instruct,76,10,1.0,0.0,0.0,4.0
toollinkos,anthropic/claude-haiku-4.5,76,10,1.0,0.0,0.0,4.0
toollinkos,x-ai/grok-code-fast-1,76,10,1.0,0.0,0.0,4.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,76,10,0.95,0.09999999999999999,0.09,3.9
toollinkos,qwen/qwen2.5-coder-7b-instruct,77,10,0.7666666666666667,0.24944382578492943,0.21000000000000002,1.3
toollinkos,openai/gpt-5-mini,76,10,0.95,0.09999999999999999,0.09,3.9
toollinkos,qwen/qwen-2.5-coder-32b-instruct,77,10,0.8222222222222221,0.16629588385661964,0.24000000000000005,2.4
toollinkos,anthropic/claude-haiku-4.5,77,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,77,10,1.0,0.0,0.0,3.0
toollinkos,x-ai/grok-code-fast-1,77,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,78,10,0.29444444444444445,0.3218388523991164,0.64,1.6
toollinkos,openai/gpt-5-mini,77,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen-2.5-coder-32b-instruct,78,10,0.8611111111111112,0.12422599874998834,0.25,3.5
toollinkos,anthropic/claude-haiku-4.5,78,10,0.45,0.484767985741633,2.6100000000000003,1.3
toollinkos,x-ai/grok-code-fast-1,78,10,0.7481481481481481,0.17785492153396992,0.5599999999999999,2.8
toollinkos,openai/gpt-5-mini,78,10,0.6333333333333333,0.47609522856952335,1.64,0.6
toollinkos,qwen/qwen2.5-coder-7b-instruct,79,10,0.5796296296296296,0.28596574276592174,0.76,1.8
toollinkos,qwen/qwen-2.5-coder-32b-instruct,79,10,0.8222222222222221,0.16629588385661964,0.24000000000000005,2.4
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,78,10,0.8481481481481481,0.1574183002766919,0.29000000000000004,3.1
toollinkos,anthropic/claude-haiku-4.5,79,10,0.6296296296296297,0.4777634221213955,0.8400000000000001,0.4
toollinkos,x-ai/grok-code-fast-1,79,10,0.9333333333333331,0.13333333333333336,0.09,2.9
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,79,10,0.7370370370370369,0.2179842810305505,0.41,2.3
toollinkos,openai/gpt-5-mini,79,10,0.5333333333333333,0.49888765156985887,0.8400000000000001,0.6
toollinkos,qwen/qwen2.5-coder-7b-instruct,80,10,0.45555555555555555,0.35442528683859065,0.6900000000000001,2.1
toollinkos,qwen/qwen-2.5-coder-32b-instruct,80,10,0.8833333333333333,0.12472191289246472,0.21000000000000002,3.3
toollinkos,anthropic/claude-haiku-4.5,80,10,1.0,0.0,0.0,0.0
toollinkos,x-ai/grok-code-fast-1,80,10,0.7759259259259259,0.1692596644779978,0.48999999999999994,3.1
toollinkos,openai/gpt-5-mini,80,10,0.5222222222222223,0.49109351401354595,2.4,1.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,81,10,0.7174074074074074,0.19838718707243427,0.44000000000000006,2.6
toollinkos,qwen/qwen-2.5-coder-32b-instruct,81,10,0.8148148148148147,0.16563466499998442,0.25,2.5
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,80,10,0.9111111111111111,0.11967032904743342,0.15999999999999998,3.2
toollinkos,anthropic/claude-haiku-4.5,81,10,0.6444444444444445,0.47868131618973375,1.44,0.6
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,81,10,0.9333333333333333,0.13333333333333336,0.09,2.9
toollinkos,x-ai/grok-code-fast-1,81,10,0.9333333333333333,0.13333333333333336,0.09,2.9
toollinkos,openai/gpt-5-mini,81,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen2.5-coder-7b-instruct,82,10,0.4629629629629629,0.1989754277554897,1.21,3.7
toollinkos,qwen/qwen-2.5-coder-32b-instruct,82,10,0.8666666666666667,0.12472191289246472,0.24000000000000005,3.6
toollinkos,anthropic/claude-haiku-4.5,82,10,1.0,0.0,0.0,0.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,82,10,1.0,0.0,0.0,4.0
toollinkos,x-ai/grok-code-fast-1,82,10,1.0,0.0,0.0,4.0
toollinkos,openai/gpt-5-mini,82,10,0.8,0.39999999999999997,1.4400000000000002,0.4
toollinkos,qwen/qwen2.5-coder-7b-instruct,83,10,0.48925925925925917,0.2702115210681621,0.6400000000000001,2.4
toollinkos,qwen/qwen-2.5-coder-32b-instruct,83,10,0.8611111111111112,0.12422599874998834,0.25,3.5
toollinkos,anthropic/claude-haiku-4.5,83,10,0.36666666666666664,0.43652669512362646,3.3600000000000003,2.2
toollinkos,x-ai/grok-code-fast-1,83,10,1.0,0.0,0.0,4.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,83,10,0.8833333333333333,0.12472191289246472,0.21000000000000002,3.3
toollinkos,openai/gpt-5-mini,83,10,0.45,0.484767985741633,3.45,1.5
toollinkos,qwen/qwen2.5-coder-7b-instruct,84,10,0.4185185185185185,0.2942288985106542,0.7600000000000001,1.8
toollinkos,qwen/qwen-2.5-coder-32b-instruct,84,10,0.8666666666666667,0.12472191289246472,0.24000000000000005,3.6
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,84,10,1.0,0.0,0.0,4.0
toollinkos,anthropic/claude-haiku-4.5,84,10,1.0,0.0,0.0,4.0
toollinkos,x-ai/grok-code-fast-1,84,10,1.0,0.0,0.0,4.0
toollinkos,openai/gpt-5-mini,84,10,0.95,0.09999999999999999,0.09,3.9
toollinkos,qwen/qwen2.5-coder-7b-instruct,85,10,0.4407407407407407,0.3835435101036925,0.21000000000000002,1.7
toollinkos,qwen/qwen-2.5-coder-32b-instruct,85,10,0.8148148148148147,0.16563466499998442,0.25,2.5
toollinkos,anthropic/claude-haiku-4.5,85,10,1.0,0.0,0.0,3.0
toollinkos,qwen/qwen3-235b-a22b-thinking-2507,85,10,1.0,0.0,0.0,3.0
toollinkos,x-ai/grok-code-fast-1,85,10,0.9333333333333333,0.13333333333333336,0.09,2.9
toollinkos,qwen/qwen2.5-coder-7b-instruct,86,10,0.637037037037037,0.24916871394895052,0.36000000000000004,1.8
toollinkos,openai/gpt-5-mini,85,10,0.9333333333333333,0.13333333333333336,0.09,2.9
toollinkos,qwen/qwen-2.5-coder-32b-instruct,86,10,0.8666666666666667,0.12472191289246472,0.24000000000000005,3.6
